Sample.id,Continent,type,AON,NR,NOA,NF,M,lat,dem,soc,clay,nitrogen,ph,variance,entropy,NDVImax,Nppmax,ref,LWR,MAT,TDR,TWQ
SRR3982074,North America,Forest,5.290931493,46.88376418,555.8636381,81.66890348,1297.973598,38.88,2.488569,0.53874236,-0.8486546,0.20342822,-0.39937866,-0.24484093,0.454904,2.3075972,2.1200938,-1.1177145,-0.08638937,0.62950736,1.2505044,0.5846361
SRR3982075,North America,Forest,5.196882507,59.70724946,691.6018467,130.4345562,1505.423802,38.88,2.488569,0.53874236,-0.8486546,0.20342822,-0.39937866,-0.24484093,0.454904,2.3075972,2.1200938,-1.1177145,-0.08638937,0.62950736,1.2505044,0.5846361
SRR3982751,North America,Forest,22.42627291,160.9208722,747.5443395,189.7608405,1437.963426,39.23550963,0.31678182,-0.454364,-0.22345136,-0.5856179,-0.17651923,0.1914192,0.6241616,2.1257248,1.9253196,-0.9371437,-0.12384163,0.84433764,1.1008718,0.83527553
SRR3984885,North America,Forest,2.502604787,37.33312815,585.3821636,149.2143578,1273.823028,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR3984893,North America,Forest,6.964191395,68.38266356,560.8947196,114.2141198,1248.161383,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR3984957,North America,Forest,2.868958127,34.88767271,605.9736647,143.2715899,1286.470493,46.42,0.1791448,0.0928541,-0.30180922,0.36615565,-0.7086609,0.79440904,0.8326139,2.4037256,2.441373,-1.0731301,-0.5464813,0.36226612,0.36800295,0.48374248
SRR3984960,North America,Tundra,129.8942793,456.6444757,1047.959702,191.013149,1448.248974,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3984961,North America,Tundra,24.33736515,133.125796,752.2391719,200.9594374,1457.041072,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3984962,North America,Tundra,128.2728915,429.9016471,1028.726692,166.6031276,1377.549954,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3984963,North America,Tundra,123.9855612,415.3782719,960.0213512,137.6885749,1255.416336,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985186,North America,Tundra,13.42521408,73.87661501,170.2990287,38.41059484,1046.86143,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985188,North America,Tundra,18.77547821,108.3739331,658.332823,191.8490597,1377.665989,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985190,North America,Tundra,43.27372884,247.8388242,775.1873108,255.9865822,1278.6849,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985369,North America,Tundra,29.27140219,152.1301775,723.2689072,273.2898117,1345.238721,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985370,North America,Tundra,30.81515248,172.1368758,713.148451,333.4437719,1288.193263,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985376,North America,Tundra,11.62818319,79.13535089,516.1093822,258.0755685,1089.294294,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985382,North America,Tundra,32.09255503,147.1254577,673.3190223,116.1265327,1323.773722,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985383,North America,Tundra,75.15256182,312.1025648,789.1538662,112.171714,1366.860647,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985384,North America,Tundra,77.93689804,294.6849615,796.8637357,113.9006507,1310.509374,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985385,North America,Tundra,36.89171738,154.1416405,709.7402684,133.0102679,1327.456447,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985388,North America,Tundra,36.15848336,138.2701278,698.3524533,129.6739927,1363.319684,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985389,North America,Tundra,44.54009438,221.5440092,707.9457189,96.204825,1413.462337,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985390,North America,Tundra,200.0453262,582.9093957,1215.894707,132.7766465,1328.010113,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985391,North America,Tundra,84.79029061,282.534729,870.5776234,170.8695645,1353.069221,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985394,North America,Tundra,75.25912978,262.9607693,846.5060181,176.2490112,1344.506026,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985395,North America,Tundra,170.7208911,498.4805392,1106.776885,149.1651799,1282.082874,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985396,North America,Tundra,176.6127459,511.9121298,1144.062346,156.4003909,1299.765522,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985397,North America,Tundra,113.6865138,352.147722,940.3718551,158.0819339,1318.117549,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985418,North America,Tundra,55.1394661,265.0978279,911.6110256,334.9234277,1363.172945,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985419,North America,Tundra,95.50317514,361.6795481,1024.589968,236.5337925,1445.705611,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985420,North America,Tundra,34.46008167,217.4778019,833.6824548,248.8889459,1341.125103,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985421,North America,Tundra,87.14600075,347.8296125,1056.82506,467.3132123,1458.43522,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985424,North America,Tundra,73.16400677,315.7445554,895.0611519,247.29438,1389.942097,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985523,North America,Tundra,37.57691901,166.9983817,743.3322539,110.1496313,1288.36443,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985524,North America,Tundra,34.52040366,191.4169823,762.251938,115.2188703,1279.582465,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985525,North America,Tundra,24.46124244,119.2640696,692.4186706,110.7748875,1258.974111,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985526,North America,Tundra,27.8065854,150.1594695,719.7017167,121.8245597,1217.146056,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985527,North America,Tundra,67.52813189,305.1333401,1016.465023,517.3724973,1454.886315,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985624,North America,Tundra,42.15284273,235.6565724,762.3666317,112.3488662,1323.849621,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3985625,North America,Tundra,37.5333015,190.6098934,711.6809478,115.7874207,1215.869201,71.2999,-0.29049897,4.6896534,0.10383674,2.1352835,-0.69688493,-0.21284068,0.39082146,1.6984872,-0.009979983,0.19787167,-1.1805099,-0.30610383,-1.2960626,-0.12594354
SRR3988231,North America,Agricultural land,39.0979734,333.1277349,804.8961245,151.2743754,1364.592316,42.3948,0.31569692,-0.2727524,-0.9892582,0.73808247,-0.19633768,2.0375686,0.6953458,2.3795817,2.1317437,-0.8939446,-0.48502508,0.5380923,0.37126455,0.6594334
SRR3988262,North America,Agricultural land,38.58293468,340.151444,810.1284242,157.2498589,1379.591802,42.3948,0.31569692,-0.2727524,-0.9892582,0.73808247,-0.19633768,2.0375686,0.6953458,2.3795817,2.1317437,-0.8939446,-0.48502508,0.5380923,0.37126455,0.6594334
SRR3988263,North America,Agricultural land,41.16375879,375.892469,953.2796679,260.5642504,1585.315165,42.3948,0.31569692,-0.2727524,-0.9892582,0.73808247,-0.19633768,2.0375686,0.6953458,2.3795817,2.1317437,-0.8939446,-0.48502508,0.5380923,0.37126455,0.6594334
SRR3988264,North America,Agricultural land,36.34919204,287.5592972,617.3646695,53.0478473,1046.668066,42.3948,0.31569692,-0.2727524,-0.9892582,0.73808247,-0.19633768,2.0375686,0.6953458,2.3795817,2.1317437,-0.8939446,-0.48502508,0.5380923,0.37126455,0.6594334
SRR3988265,North America,Agricultural land,40.8057859,336.3141049,796.9888777,129.3950209,1325.150201,42.3948,0.31569692,-0.2727524,-0.9892582,0.73808247,-0.19633768,2.0375686,0.6953458,2.3795817,2.1317437,-0.8939446,-0.48502508,0.5380923,0.37126455,0.6594334
SRR3988621,North America,Forest,67.31972732,441.2349735,1019.815424,300.2191166,1661.580152,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988622,North America,Forest,71.1559889,427.7337835,984.3775057,277.6865493,1577.617861,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988820,North America,Forest,80.29871263,511.8220206,1082.653574,258.3663435,1659.13092,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988821,North America,Forest,75.88299575,467.891046,988.548689,226.2362021,1515.716722,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988822,North America,Forest,50.98231813,395.1133508,971.3687439,267.1810214,1564.518125,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988823,North America,Forest,85.52631874,469.7144906,995.0344825,241.1483829,1546.39401,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988824,North America,Forest,103.2264051,558.2642645,1051.481853,254.4541012,1679.346048,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988825,North America,Forest,50.72253386,345.0191628,884.8509588,269.8411423,1501.66512,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988826,North America,Forest,57.65380117,380.3517122,965.2143446,277.9835745,1567.140758,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988827,North America,Forest,69.55077205,385.3123984,876.956048,261.2108188,1513.681986,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988828,North America,Forest,67.45123422,414.5762186,921.2007923,264.4942027,1554.01283,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988829,North America,Forest,50.4351478,398.7050058,976.6928195,289.4844513,1517.35768,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988830,North America,Forest,49.58894813,379.4087298,910.0085698,277.8928162,1500.070409,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988831,North America,Forest,59.81936274,376.2496886,920.7975394,248.7466975,1520.13217,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988832,North America,Forest,61.3988292,365.0230335,842.2649835,275.3392264,1475.847531,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988833,North America,Forest,52.47564728,341.7745835,804.2386829,283.8886647,1439.999175,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988834,North America,Forest,79.07134262,412.3163855,900.1622031,247.5752031,1521.600921,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988835,North America,Forest,58.95428434,371.4712464,863.1388293,282.5745566,1521.139805,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988836,North America,Forest,55.18123955,369.0903588,879.2573539,278.2114632,1444.029412,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988837,North America,Forest,63.23430419,334.308924,796.0539771,260.6098093,1418.999086,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988838,North America,Forest,56.93372566,393.6371673,1000.750436,271.5287226,1606.91339,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988839,North America,Forest,53.65198101,355.9292917,901.5288658,274.6098828,1516.573461,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988840,North America,Forest,56.15874514,370.0007177,919.8022141,252.7216083,1522.548098,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988841,North America,Forest,46.95540068,332.0937805,865.6951041,271.7308034,1452.78629,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988842,North America,Forest,78.31320059,403.9648133,889.0080683,245.7849127,1513.456895,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988843,North America,Forest,54.8257644,365.9371914,809.8656492,255.6408901,1443.881663,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988844,North America,Forest,59.2817905,366.4488479,876.4419599,254.6977439,1521.221773,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988845,North America,Forest,53.18984199,345.5829065,860.4165642,252.1107302,1481.526173,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988846,North America,Forest,50.25949041,333.5377319,815.9181319,266.0521932,1429.184046,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988847,North America,Forest,50.1529014,365.677331,848.0503117,256.5477239,1440.858896,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3988848,North America,Forest,51.35093941,361.8990408,854.6092321,262.7910107,1533.062617,43.2958,0.35994965,-0.4775161,0.82725775,1.4098935,0.055227485,-0.006970939,0.71586156,2.3880439,2.014064,-0.5337812,-0.35779586,0.47868946,0.54933506,0.63377523
SRR3989239,North America,Tundra,40.94628017,240.1216212,1167.222354,384.6438138,1868.12072,71.28381,-0.29125735,5.0360928,0.06122387,2.2390134,-0.6729239,-0.3204713,0.34437358,1.7536354,0.014104121,0.14717405,-1.1805099,-0.30685073,-1.2958839,-0.118717454
