Sample.id,Continent,type,Ammonium oxidation to nitrate,Nitrogen removal,Nitrate reduction to ammonium,Nitrogen fixation,Mineralization
SRR8438982,North America,Agricultural land,33.55492113,335.1068012,1219.466628,337.1906292,1887.330369
SRR8438987,North America,Agricultural land,44.98887129,283.0388612,976.8841101,282.341841,1920.636621
SRR8438988,North America,Agricultural land,21.7985446,207.3792404,990.8643605,327.91032,2039.053017
SRR8438989,North America,Agricultural land,7.50669638,186.5863156,1074.371812,366.0995213,1826.136186
SRR8438990,North America,Agricultural land,19.7447423,143.2721879,998.0069582,525.2775542,2010.575885
SRR8439256,North America,Agricultural land,85.4493342,676.8288959,2011.215831,369.8324077,2506.466977
SRR8439257,North America,Agricultural land,90.01139217,634.8803302,1779.911307,327.2624687,2353.982172
SRR8439258,North America,Agricultural land,61.81756213,670.6161867,1956.343746,284.5188994,2759.796298
SRR8439261,North America,Agricultural land,60.27725542,535.7841134,1516.10386,332.9057622,2032.274485
SRR8439391,North America,Agricultural land,62.38486371,536.4124089,1460.712531,362.3216311,1956.846858
SRR8536102,North America,Agricultural land,84.39200254,323.2378529,1051.940103,277.8442019,1896.58697
SRR8536150,North America,Agricultural land,74.71434734,290.9275448,1137.234163,247.4934244,1715.257104
SRR8536153,North America,Agricultural land,41.65037153,225.7080985,1273.127849,470.0510903,2130.317493
SRR8536155,North America,Agricultural land,54.69594096,368.571079,1042.284765,268.6546467,1607.431092
SRR8536188,North America,Agricultural land,56.74014848,511.9139057,1326.942738,308.58886,1840.207555
SRR8536189,North America,Agricultural land,64.94433393,570.6127479,1632.431871,409.7107068,2114.182322
SRR8536191,North America,Agricultural land,65.3945144,432.2790432,1528.202067,489.8174969,1879.306802
SRR8536201,North America,Agricultural land,63.70688191,551.7714023,1595.947141,378.8002696,2088.259186
SRR8536941,North America,Forest,9.138954072,108.7573361,722.4826466,253.727239,1472.474492
SRR8543488,Asia,Grassland,10.2975988,96.59845891,644.4633301,296.0466064,1535.983359
SRR8549365,North America,Agricultural land,70.94131046,378.2055208,1042.673595,303.4572098,1674.313426
SRR8554483,Europe,Agricultural land,118.6585654,376.6070092,1112.180066,191.3716479,1696.060977
SRR8554485,Europe,Agricultural land,117.3915727,365.0039544,1073.667965,188.325069,1683.259321
SRR8554501,Europe,Agricultural land,115.2244481,355.8376588,1059.516693,189.3605722,1679.16797
SRR8554503,Europe,Agricultural land,299.1519949,990.394035,2345.311965,354.4560561,1589.157199
SRR8554504,Europe,Agricultural land,92.08641657,702.2044172,1010.596094,272.3681892,969.6492852
SRR8554505,Europe,Agricultural land,101.6246773,761.3678796,1147.748152,345.1519408,1020.095554
SRR8554511,Europe,Agricultural land,59.68511602,204.2029695,644.3643855,133.1643784,1384.612825
SRR8554512,Europe,Agricultural land,54.52086753,188.7329409,621.5186632,134.5627043,1341.558036
SRR8554643,Europe,Agricultural land,56.69222817,203.0301328,661.8668901,138.368895,1405.54175
SRR8556377,Asia,Grassland,107.7669769,440.269456,993.4317523,314.7715087,1533.682418
SRR8821132,Australia,Agricultural land,81.71062378,429.1488154,1133.836315,408.1754381,1768.295236
SRR8821142,Australia,Forest,6.598144112,58.12446876,1028.20449,219.8423439,1968.902379
SRR8847062,North America,Forest,95.55935373,377.9098517,1105.888395,295.1705066,1584.444874
SRR8847088,North America,Forest,107.5778546,445.0425859,1183.178823,327.4403319,1626.966694
SRR8847350,North America,Forest,100.2484419,389.3802155,1141.409959,301.2605114,1591.036321
SRR8862977,North America,Wetland,51.54932106,336.8584744,1168.676776,327.4059899,1785.73819
SRR8863040,North America,Wetland,64.89583047,347.7608054,1264.462903,333.2688905,1864.568763
SRR8863074,North America,Forest,46.12239825,342.2242038,1165.234098,325.7135682,1820.009954
SRR8863101,North America,Forest,28.81834751,258.4088206,1066.057925,308.0652763,1787.870143
SRR8863102,North America,Wetland,27.10169772,253.1876481,1065.526121,308.7365846,1775.403763
SRR8863176,North America,Wetland,30.05689916,228.903424,1160.969551,356.762936,1860.957124
SRR8863177,North America,Forest,12.59316808,148.9276953,921.4955429,289.3864963,1817.968385
SRR8863178,North America,Forest,40.52431185,318.2744578,1232.275924,337.4018667,1877.651127
SRR8863179,North America,Forest,44.21176327,249.0942606,967.4320646,352.3396803,1725.160995
SRR8863180,North America,Forest,52.69693827,314.9047089,1197.174446,279.1158877,2058.117852
SRR8863203,North America,Agricultural land,34.46389164,291.6837363,1163.380621,310.8968879,1903.293709
SRR8874670,North America,Agricultural land,54.24396904,446.4261399,1001.272719,383.0173424,1750.84897
SRR8874768,North America,Agricultural land,64.90690223,451.3132674,1096.709653,345.8935823,1822.65793
SRR8874838,North America,Agricultural land,66.43623513,462.126902,1125.958968,355.4721548,1839.37014
SRR8879130,North America,Wetland,119.406268,438.3761346,1200.17727,359.7396667,1842.604862
SRR8879131,North America,Wetland,90.60269883,365.7597576,1113.685512,338.8913649,1756.535728
SRR8879132,North America,Wetland,11.25941455,65.0198821,944.1581553,266.5377433,1706.211977
SRR8879133,North America,Wetland,16.75491573,83.04766892,940.4174534,279.0884523,1714.636634
SRR8879134,North America,Wetland,81.8225644,366.8047081,1130.861962,388.9902628,1756.458459
SRR8879135,North America,Wetland,7.642250296,50.20370775,894.7190459,242.5195924,1663.235601
SRR8879136,North America,Wetland,41.87394119,197.5657527,1031.967071,313.5796164,1760.589966
SRR8879137,North America,Wetland,12.75749685,68.97264466,993.2297863,254.693222,1744.469699
SRR8881005,North America,Wetland,84.65566686,287.8726434,1114.639808,325.0717807,1753.290816
SRR8881006,North America,Wetland,63.85879952,245.9347341,1110.946606,302.3455569,1844.478145
SRR8881007,North America,Wetland,103.3743181,403.5938951,1202.028914,334.4047061,1796.666195
SRR8881008,North America,Wetland,63.22927529,266.7973579,1098.030187,344.9740584,1772.69369
SRR8881009,North America,Wetland,113.3697421,463.1967808,1259.3167,320.8001715,1840.893479
SRR8881010,North America,Wetland,78.47490551,284.5735489,1088.356746,322.6519915,1749.666904
SRR8881011,North America,Wetland,104.0195194,328.7092994,1155.428378,313.1042144,1736.820143
SRR8881341,North America,Wetland,60.19140237,219.6561943,1029.276764,321.7672378,1678.111278
SRR8881745,North America,Wetland,96.05800004,324.1875053,1134.356856,322.1352469,1799.76233
SRR9002931,North America,Forest,2.579372109,88.69484776,732.1029087,208.0442996,1512.129959
SRR9007738,North America,Agricultural land,68.32923311,614.7878647,1523.361422,381.3518471,2105.152604
SRR9009769,North America,Agricultural land,72.87450067,397.4805449,1083.533327,315.6755852,1762.054038
SRR9009773,North America,Agricultural land,76.39842484,424.17699,1093.951446,326.0556368,1771.703048
SRR9009774,North America,Agricultural land,77.72643108,407.3815681,1290.884111,267.2221265,1884.879815
SRR9030504,North America,Forest,30.50222571,124.1890761,314.5932015,25.52406955,556.732772
SRR9030505,North America,Forest,43.17553432,163.7618758,338.9534969,33.15865214,574.5775275
SRR9030506,North America,Forest,71.69805352,305.5480195,442.8459969,30.02145163,581.4972147
SRR9030507,North America,Forest,54.52766122,268.9183377,388.5909662,22.25211674,514.1499315
SRR9032072,North America,Agricultural land,65.03748823,455.9729675,1107.741103,353.4632355,1824.266923
SRR9032073,North America,Agricultural land,63.96856001,452.762342,1085.491976,355.7648264,1813.831942
SRR9032074,North America,Agricultural land,63.93347201,458.5202024,1072.462203,367.0731086,1821.433119
SRR9032075,North America,Agricultural land,69.56106458,454.5298075,1105.156646,362.9546472,1817.565699
SRR9032198,North America,Agricultural land,65.12732843,458.138786,1107.381089,363.1583977,1845.737464
SRR9032199,North America,Agricultural land,70.44978551,462.6091177,1148.24117,368.5835159,1836.736667
SRR9032202,North America,Agricultural land,65.8949094,457.3312496,1107.724744,365.5071774,1834.39359
SRR9032259,North America,Agricultural land,66.64227338,457.6910306,1101.177584,370.331882,1777.843143
SRR9032267,North America,Agricultural land,65.48171985,464.9451806,1113.254961,360.9986913,1818.843755
SRR9032300,North America,Agricultural land,69.54792292,462.597728,1106.758277,362.3592491,1831.684606
SRR9032509,North America,Agricultural land,67.3577713,478.2543911,1188.67689,370.646809,1850.833422
SRR9032510,North America,Agricultural land,65.48776895,478.6292047,1206.10965,369.3557402,1855.172982
SRR9032615,North America,Agricultural land,65.42049242,482.4149216,1216.847991,373.1093909,1869.553227
SRR9032694,North America,Agricultural land,71.28670634,484.5399015,1206.349602,362.5874079,1875.813463
SRR9032715,North America,Agricultural land,67.9043182,475.7313767,1188.104806,368.9988891,1855.940945
SRR988077,North America,Forest,10.97429711,90.58377742,232.6410685,13.29286648,345.0584093
SRR988082,North America,Forest,10.23373956,56.20838379,155.035038,10.60167098,319.2025577
SRR988083,North America,Forest,5.892559289,48.23669394,148.7393454,12.72051347,333.3168112
SRR988085,North America,Forest,12.67204431,69.10747761,220.9146214,8.894819277,328.199101
SRR988086,North America,Forest,14.11555563,88.6598479,220.6959305,7.551922992,324.1503004
SRR988087,North America,Forest,11.55145293,92.77495578,236.102352,10.7611835,317.9520059
SRR988088,North America,Forest,6.592235688,79.63496651,208.9193269,8.034242943,355.1843038
SRR988089,North America,Forest,6.681804993,89.43553679,211.5216377,11.5808114,337.2692601
SRR988090,North America,Forest,10.05903013,65.52968894,170.662279,8.962453612,261.5968786
SRR988091,North America,Forest,4.888304963,49.58468738,130.7375488,8.634537299,296.8473332
SRR988092,North America,Forest,26.41435059,101.5722271,199.2134591,10.38293531,241.0835937
SRR988093,North America,Forest,7.36769781,60.70450043,180.5980247,5.402771507,246.3101935
SRR988094,North America,Forest,6.962310735,75.01894977,190.3129722,7.98174474,283.7451155
SRR988096,North America,Forest,6.373468155,56.18594157,188.4883136,4.92899033,291.5826792
Z1jian_BDME190025990,Asia,Wetland,173.2054187,563.1915204,1596.717733,399.7297045,1732.043939
Z1W_BDME190025931,Asia,Wetland,46.64463078,288.3154933,936.0248184,285.181628,1558.193785
Z1xia_BDME190025991,Asia,Wetland,145.9187871,781.7145605,1787.005962,487.5896908,2258.529192
Z2jian_BDME190025923,Asia,Wetland,176.4965918,523.5277397,1162.909915,262.1203264,1499.137271
Z2tu_BDME190025922,Asia,Grassland,183.9757156,566.6726327,1321.978122,312.2268496,1747.546649
Z2W_BDME190025932,Asia,Wetland,19.82449388,172.0204671,1114.022321,433.6284798,1914.176876
Z2xia_BDME190025880,Asia,Wetland,154.5627795,577.2616644,1475.805264,356.0306799,1699.41018
Z3jian_BDME190025993,Asia,Wetland,225.1682924,714.5562944,1419.577544,291.1837022,1877.431131
Z3tu_BDME190025992,Asia,Grassland,187.2735536,585.6452632,1307.743272,327.8388615,1644.108377
Z3xia_BDME190025994,Asia,Wetland,220.5798518,716.7772189,1295.889345,234.4208466,1877.99146
Z4jian_BDME190026001,Asia,Wetland,187.5939354,829.8271342,1851.276763,429.4494453,2154.101162
Z4tu_BDME190025879,Asia,Grassland,188.4518813,553.1113938,1163.324838,272.7877093,1558.037452
Z4xia_BDME190026002,Asia,Wetland,200.8215022,667.7593517,1540.542116,380.6102742,1904.187161
Z5jian_BDME190601154,Asia,Wetland,149.4581637,532.3717355,1512.101214,410.3866217,1700.797197
Z5tu_BDME190025995,Asia,Grassland,93.00180674,490.5852516,1242.145178,363.6877492,1667.493284
Z5W_BDME190025934,Asia,Wetland,207.7887633,603.6993249,1200.291248,253.4446557,1584.694941
Z5xia_BDME190025996,Asia,Wetland,193.6368117,575.1973097,1515.057968,393.801495,1745.397078
