Sample.id,lat,lon,biomass,bdod,cec,cfv,clay,nitrogen,ocd,ph,sand,silt,soc,bio20,bio21,bio22,bio23,bio24,bio25,bio26,bio27,contrast,correlation,cv,dem,dissimilarity,eastness,entropy,evaporation,evenness,EVImax,EVImean,Gppmax,Gppmean,homogeneity,maximum,ref,ref_2,ref_3,ref_4,ref_5,ref_6,ref_7,NDVImax,NDVImean,northness,Nppmax,Nppmean,ocs,range,shannon,simpson,std,uniformity,variance,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
ERR436058,-34.255,138.318,-0.7335126,0.034296084,-0.792672,-0.7825781,-0.15448065,-0.88279235,-0.6968564,1.186994,1.6350747,-1.8611784,-0.5439963,0.63742954,0.9792394,0.22216143,-0.3288416,-1.1667631,1.419476,1.076836,0.22168574,0.8940103,0.2977135,0.4015064,-0.22916436,1.2951599,-2.3112705,0.7701415,0.7612915,0.42257184,1.2956766,0.37677485,-0.23482916,-0.3404545,-0.9688574,-0.5910052,-0.79257154,-0.5935178,-0.9058681,-0.8532241,0.14683574,1.1425388,0.85184693,2.2903035,0.19867983,-2.225009,1.3712995,-0.2732498,-0.79022765,1.532327,0.9396172,0.6836088,1.516803,-0.5253917,0.927855,0.86975724,1.3139607,1.0349466,-0.9117325,0.8344241,0.99577576,-0.64923406,0.43580252,1.251682,0.74572325,0.96149,-0.28512657,-0.45542336,-0.11351095,-0.85508955,-0.41330338,-0.06597655,-0.58006406,0.10056023
rice1,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice100,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice101,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice102,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice103,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice104,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice105,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice121,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice122,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice123,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice124,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice125,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice126,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice127,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice128,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice129,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice130,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice131,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice132,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice133,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice134,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice135,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice136,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice137,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice138,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice139,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
rice140,29.15555556,119.3883333,0.4508195,0.30994353,-0.7695516,-0.38671684,1.1560881,-0.7945023,-0.341198,-0.051022578,-1.5336492,1.265687,-0.72387826,0.051350195,-0.58287615,0.4992408,-0.83204,-0.006708471,-0.31170818,-0.32279474,0.29857495,0.23091103,-0.70337164,-0.058450203,-0.2236432,0.6805437,2.5262012,0.56752366,-0.059363503,0.25095865,0.639596,0.70274466,0.07343073,0.005266148,-0.78171015,-0.4241604,-0.9821997,-0.82305187,-0.96532,-0.9365013,-0.63391805,-0.028958626,-0.0763354,1.9243813,0.5386286,-1.9185922,1.7124469,0.064188115,-0.16520217,0.6236884,0.36746272,0.4155511,0.4858571,-0.44951582,0.18695463,0.893456,-0.57134235,-0.4127094,-0.12207235,0.88970625,0.85688984,-0.24814121,0.78668505,0.65350646,0.97301877,0.8024476,1.4790071,1.5596042,0.86481285,-0.5818838,1.3521347,1.185651,1.8603228,0.49384823
